Date,msft,aapl,tsla,amzn,meta,brk-b,goog,jnj,jpm,v,pg,ma,intc,unh,bac,t,hd,xom,dis,vz,ko,mrk,cmcsa,cvx,pep,pfe,^gspc
2020-04-08,-0.3270014386796179,1.2515679910875508,-0.976607420143762,1.0768462630344824,1.738580904590192,1.811419064228232,0.3123230594837847,3.8461386388034495,2.3330017155418887,2.2465153169534258,0.6168398885312985,3.1149659082692884,-0.0169798888998078,7.519699879504634,4.4349710042102615,-0.2007444760468265,0.3131014697900898,4.332936988967213,0.5342840775282967,0.93425003550692,2.467587437696072,2.9894474723694864,1.1942586692405728,4.291698852650646,2.239669923099362,1.76299702176677,2.3629255823772866
2020-04-09,-0.7387774911683996,-0.264920177974696,1.9040132312072984,-0.0753841364049505,-0.4052693904811078,-0.0825441937330961,-1.0425527452879222,-1.968407586463793,5.6831561354932285,-1.4854060652829053,-0.5232850032679068,-2.1269769121545967,-3.885196151957744,-0.3293512324489193,3.177799782663019,2.3755559359696483,0.8584390580062008,-5.402256430359068,-3.2727255205218304,0.9226920487388456,1.1428344179016707,1.6002188789629643,1.34211161647182,-5.254407790046077,1.1524484634123155,1.0172381864514362,0.4598890899994513
2020-04-13,0.700828702931608,1.8078799186360224,9.33865650461104,5.941800937757715,0.6407661537889402,-2.6911064873010617,0.6882596826503644,-0.1645411670520896,-5.010700917575804,-1.935028391724438,2.018115567716749,-1.84552894992249,3.62861471922398,0.5502743664013782,-3.595320572981981,-1.026847105160016,-0.8350540040989838,-3.9523095404457194,-1.169081241036383,-1.2705078626176334,-3.0257878084801715,-1.5892732359388213,-0.6990962709174406,-2.673404798465264,-0.6112026176194646,-2.333522322996246,-0.754267552456603
2020-04-14,2.7058129135388773,2.456024543698149,1.5382678392068756,3.62848993375152,-0.4546206246383242,-0.1969549486908,1.9019357418416185,0.4177341091645846,-5.780091950542723,0.8761875418859856,1.8187805596012048,0.3102594150057864,1.0220817278737613,0.554516816666326,-3.244840587794837,1.4134302591916912,2.553471284876036,-1.3433883825701582,0.499857385078421,1.4275852914174687,2.003295280917087,0.6156761790463854,2.49222005656848,-1.0046389640677036,3.7427583465743033,1.3995623361008491,1.439181187122892
2020-04-15,0.3956203662356614,0.7136968425882815,-1.6675102769927082,2.166678171854713,1.005819498795731,0.0053082490513932,1.335480935518331,1.4289589556137503,-0.3965200358189269,-1.650994289906864,0.2969812170264642,-1.3105620325391354,-1.477829964409232,1.8993092900573776,0.1351991004934938,-1.7946097291385668,-0.0957122808978863,-1.284574968830802,-0.9867433645783982,-1.106608359707073,-0.2100454910527558,1.0234882680459223,-1.668468856717438,2.4608920487973687,-1.562622326010095,-0.2502248404661885,-0.4411856418975666
2020-04-16,1.5476497952108912,-0.2407006467578722,3.793561003506818,2.582434996541065,-0.9645372755984042,-0.5000995685471199,-0.84133658813588,0.9086551231553768,-3.3207391103565285,-2.8875679237619822,-0.6995668076947017,-4.713090100327435,1.9411163854487208,5.022960438841671,-3.4080280544292867,-0.3979030760197335,0.3652713176547971,-3.3971731668815925,-1.4801040834312682,0.6416985277244424,-0.6369490619076191,0.421686272781491,0.7930295260204296,-1.6501836611647935,-0.9805321319164224,-0.6689048992142346,0.0074998101065522
2020-04-17,-0.5039158939832417,-0.6683110345421223,-2.4393437267626568,0.1124203330592105,0.0223212138449755,-0.8838925043831112,-0.1246862777436183,0.0197225853769952,3.341038050091361,-0.0649093845262866,1.796459579200568,0.6616034138456971,-2.750158433366755,-3.589628509709839,4.037803925244312,1.2167855564940355,1.0744114118035255,7.727903075522548,0.3938836910472205,0.6842170359644087,-0.4993625687888817,-0.5870896285236304,-1.234226078468245,6.69954853798671,-0.1308622173969525,1.110810617178122,1.1177406732925674
2020-04-20,-0.896821478896661,-0.3683425096036646,1.8302098824663708,0.1529059980638451,0.4656652858364729,0.0158933930049668,-0.3465907821187828,0.4878942170390208,-0.8286923201946881,-1.893811197680065,-0.7214022756748709,-1.1043572414398084,-0.1689805235750379,-1.1200017652472012,-0.3111097547743074,0.4196301627269864,-0.0388422969839108,1.0441857489358126,-1.290826977556405,0.0516281912867483,-2.7079347860456138,0.3369199965040912,-1.263104628506283,1.0889133619668587,-1.7762786236021284,-0.8314912428829918,-0.7955697083182034
2020-04-21,-3.384564219900272,-2.947424409829863,-6.319897624441081,-3.800920553060655,-2.6053845835668383,-0.3760641255032935,-2.520672011938672,-0.2939399770059464,0.4828750703315075,-0.9157078444370316,0.1504013137384941,-0.5298440315324827,-3.1050546004257225,-0.2771952271234516,-1.2014799480595957,-2.142604761344981,-0.0697950145300707,1.367181570094408,0.5271521528452884,-1.003167366922984,-1.101816262225893,-3.8950981310233375,-2.9123406593791104,1.665903799639517,-0.9164480509778472,-0.4491778209422592,-1.76316247284536
2020-04-22,1.2275178341970223,0.9018660275046988,3.842323489298178,-0.2331276524645808,2.101164064463278,0.0643129574498309,1.3988159553584898,0.1176814935719724,-1.511078812474028,1.158528554059571,-0.4941203630374119,2.12137027830999,3.0449153383708976,-0.9241085595041963,-1.6513791591127536,-4.852417523270397,1.1167237950168631,-1.1156100815997545,-0.8020647639590386,1.000175572110841,-0.8099709064372813,0.9752478057945316,-1.3993844491431184,-0.6039933944997118,0.1357206255990673,-1.9586322626907784,0.4079635973359088
2020-04-23,-1.5692371285760836,-0.3054085798970571,-3.113533182319695,-0.0220857999943529,0.5671706498481787,-0.7326405077725046,0.3729485290381586,0.8102337800420615,-0.3915409007057445,-0.9015507250670778,0.6281544955140189,-1.3796662353103737,-1.0670613119625632,2.1974515856006898,-0.4115145559161622,0.2033850718394957,-0.4942664906083635,0.7364573606573108,0.3465331426941522,-0.9203044602344076,-1.9525208693047809,0.853121582924201,0.72039399820354,0.5760167663295499,-1.719635348435225,1.117428392313698,-0.4510641513556663
2020-04-24,1.426528601248111,2.0390707492314024,1.977524507976263,-0.2812995350989116,3.5986801352683133,-0.3002345838335538,1.4179542051453191,-0.4584723508798886,0.0771594688384013,-0.6694011427341394,-0.2693984367477834,0.1275319235992076,5.163681846358062,1.3732019233962718,0.3155982299988271,0.4038889865143834,3.5111758819556083,-1.5321438529999831,-0.5830579342383755,0.5005905092217368,-0.154091745113659,-0.2087714014669097,2.717960799125218,-1.689442025400136,2.597521858784617,1.444618701894043,0.849570201682771
2020-04-27,-1.4593195679712667,0.4838392192974091,7.654460495066755,-2.828283269393272,-2.752001953125,-0.1706988445370712,-1.5769576350574717,-0.3370089931406059,2.8323733282119514,1.810666294749128,-1.4814935003916498,1.848217405978196,-0.4203941701996012,0.2619076129188251,4.047716088943319,1.8009428693423104,1.2490821497599427,0.7965372896219153,3.8280196606178216,-0.2075823685439518,1.667367708848056,3.2745697669304,1.6749737067039283,3.2995004722532584,0.0297549794682847,1.9306042728151207,0.8278702053407839
2020-04-28,-3.403832247987372,-2.333261392451756,-3.448099617404388,-2.50726069702032,-3.1436224836679822,-1.827703216218808,-4.398260997445943,0.0924759827021856,-2.6445643909825427,-2.189771928876657,-0.1796623181045696,-2.191983242320768,-2.110648304192507,-3.343048667686891,-2.3440828279537844,-1.1419397010901744,-2.922390990089535,1.3342376434890837,-2.429151542504693,0.0172880831054064,-2.4818143207229717,-1.0855398921798356e-05,-1.4443149104216153,0.4004011019731494,-0.3374533087674299,-3.007130432689703,-1.6263963381334865
2020-04-29,2.372753162946782,1.0426439929572018,1.291672307630505,1.7996253583327677,1.6787732244911302,-0.543219648742854,0.0014900717429733,-0.7587744399449435,-1.246645728320309,2.7174228158096367,-0.3758069476137304,1.8470724168605668,3.81877048267494,-1.5122680316523651,-0.524613311537511,0.9544989742188572,0.2118935986748613,2.528437387312163,2.057904283825167,-0.4473462888482238,-0.3183216151367402,-1.7580715978345771,0.4615496897740425,2.261677581409443,-2.556998035676634,-0.8919256435647424,0.7161074042337885
2020-04-30,-0.4408286465925135,1.3070315677700923,-9.37612587740223,2.189167542371512,-1.0795717759743588,-0.501709243351868,1.7632248083345534,1.053054616855319,0.1670969301132023,-1.7121478042049696,1.6543547727929309,-1.258281987357207,-2.317431143731645,1.989960850970452,-0.6652800519243061,-1.73940047334306,1.382890651685556,-2.603808699313133,-1.1927886244353525,-0.6614311853462623,-2.4188011904236437,-0.604980291074605,2.9763980824699483,-1.8695857769565305,-0.0907113914395355,0.938467659601436,-0.6345210323511504
2020-05-01,-0.7045859402724831,0.9755233361248976,-7.65413816637845,-2.220428637642279,0.3312395089698096,-1.3904902668103751,-0.5974522660966521,-0.8968810729221984,-0.2680696585863474,0.6379281927021025,-0.6676997812704611,0.0148645535763861,-2.3664530737153253,-1.3637497154730658,-1.2998233884412296,-2.909694807593128,0.8235361629867803,-5.77193154280753,-0.815166455309538,-1.6364531325978076,-0.04386065848399,-1.532136962313546,-0.4327103600028552,-2.314390511188086,-0.7530319134279927,-0.5579189399219827,-1.355848090505674
2020-05-04,2.43232812772864,1.3610598764909954,7.907352151534881,2.573844688574412,2.46516500731234,-1.0283798046857815,1.399604108694842,-0.3372226622028008,0.1302395900250441,1.8166318814195717,-1.1401987848346624,1.3964689969624224,1.5002779529389991,1.060728088111463,1.0030510276894449,-0.5067635927986712,2.326002410426486,5.2807535944568045,1.1339389082039208,-1.084631453255286,-0.3987694057395087,-1.509241901912783,-2.56762005326794,2.930893480681237,0.5728626704638418,0.0531531244580888,0.9754666471084382
