Date,gme,aal,aapl,amd,aph,bili,clov,dkng,ecor,meta,ino,jd,msft,mvis,cenn,plug,sndl,tlry,tsla,wkhs,zm
2021-01-27,-2.106407470558191,6.884054507326419,-0.964366625199562,-2.543901653974482,-0.963605170184103,-1.4448209410946506,-8.070172761615954,1.179287606873203,6.666666666666667,-3.8178818150949305,16.0,-3.674109582126973,-2.1897836999439293,-3.7685089673946703,74.56521897375065,0.5743482267993327,15.973377730229824,4.043126850925121,-0.7162992592806051,8.735629525362858,0.8739252089656522
2021-01-28,-36.88016097391425,-12.320439200207636,-1.7725754899401167,-2.639402738335556,-0.5360664669732124,-0.0924374876903886,-5.046197964084909,3.845468965328021,-8.92193909530693,-4.596223651238208,-14.42922329888232,1.1486741162806091,1.3895184284467403,-9.25414499274865,-61.15106886992111,-0.4901956201103737,-16.121211196437027,-1.6577510871376775,1.8469449672075653,-1.903326577515689,2.797220328145987
2021-01-29,-16.833843524639423,-8.852652597609982,-2.932726814886901,-2.241940895176359,-1.3773168146446602,-3.942398707377314,-0.7168486224875039,-5.322493135518969,-0.7751918117475523,-2.6980999430948085,1.725492290422028,-1.454514397963307,-1.7373609897725788,-2.5316431077146957,-36.36363636363637,-4.24252078970818,-2.085890604306583,-4.0331465571883705,-4.595911791499797,2.680647369248249,-1.862550740281119
2021-02-01,-40.69333224826389,-2.434678406752286,0.2907405296394665,0.9468421131420188,-0.2945116025547403,0.5425814173187257,-2.317159196966197,0.183013314857464,-5.200002034505209,0.9503532915328372,18.86791879912604,1.227114296969232,1.915298028939572,0.8141104981169137,-32.394374521259955,-0.6891189536748171,17.355374506315925,0.5235621961910748,3.038788439724778,7.617084503298152,3.385435269221568
2021-02-02,-56.39999389648438,-2.652203315314503,-0.5481698528713378,0.4163884132799887,-0.3543902518025119,1.5310031767818464,-2.863275668464585,1.4331516930315562,-4.93826940846239,1.1532075509642323,-25.712386491269807,0.4537818754302563,-0.7473758264279884,2.4901710926695197,-29.656089729147823,0.249032937135214,-3.8461594891973454,15.879095694255826,3.220704414491093,-11.020171174090478,1.8732126394675688
2021-02-03,-21.209823284703138,5.624998577616462,-1.358834525407501,-0.8078269307125275,-0.4032276487713622,1.420222009225478,-0.8602142451599318,0.0332730952596722,7.984794587984177,0.3862736931832553,-1.1675763579689804,-1.4031375265870365,1.4115196196630684,13.066954732603527,17.213113387190745,2.181646855490226,2.479340341131657,3.230712271849455,-2.612641602040556,3.522886226466465,-4.026600592705315
2021-02-04,-70.44860269421729,-0.4597696865513612,0.7933479543625204,-0.4326103126766425,1.5969489992842454,-5.456967370145646,-0.0817680233535588,1.3141197250832954,-0.7547150617875393,-0.1951366093685727,-15.714281605484928,-1.0197653971191436,-0.2686005989693958,11.42304272885645,-13.67522296417423,-0.8571033644875407,-8.695652173913043,4.592985130871676,-0.5894234662339295,11.514267788978772,1.661626443350016
2021-02-05,15.257957460233564,-2.3851066589544248,-0.4314211906832197,-0.284414102002486,-0.208473360669551,-3.1083662807760004,3.0935851721865206,-0.0469744707936153,-2.7131762696657744,0.4849005150879881,-2.5700928332118718,1.448677084769175,-0.0123923828954097,9.012131414998985,-6.363631739760891,-4.911059026599641,-5.309729359892966,-5.482114638626762,0.8483638398113404,-1.6252150640053775,7.562146682061585
2021-02-08,-20.68333943684896,2.5323621347620664,0.6427502861817306,3.45468855355623,1.5419681541487569,2.1105202914678856,-5.416330497109488,-4.4376310244145545,1.8382353284917217,-0.8140196327701887,6.272529868330373,-1.17373439138576,-0.2804440255261982,14.80978441324314,-6.578947221656772,0.1208669407823454,10.15625133877618,12.462612100310944,-0.7238690811399907,-0.2900324321412044,-2.417174054865824
2021-02-09,-12.522359501276304,-1.720179058909401,-0.4485082548716769,-0.5279899991238491,0.2420682941958928,-2.53639807189534,4.103343222752525,-0.3734080792130807,-2.826856870134857,1.1170939429434008,-0.7982627901535132,2.0912649079448924,0.7794333061437078,5.637578660531746,-0.877190732070505,2.8304735730472093,15.757578069513494,16.930338671267485,-0.6663132999251592,3.568047168225497,4.26365404904883
2021-02-10,0.839844333531792,-0.8041320555740703,-0.8050674171044906,0.9204098410020934,-1.2793358236763137,13.346547143873105,-5.44000244140625,-0.2073051666610905,-0.3436373561011471,-0.2133435466439531,-5.778120388675933,-0.0303800847537054,-0.8977877932531739,-9.357145854404994,22.92762799606417,-7.212807799748146,25.084744469594145,-3.0042278019506585,-4.823428089040098,-3.926162694164227,-0.2064999184309744
2021-02-11,2.133072769346376,-1.8245995886907584,-0.5698020745842979,-0.2590091239848196,0.2564150361761586,-5.33934315086177,-3.0807650167174896,-5.152902724315193,-7.246376544514659,-0.5547542138160345,-0.5384591909555289,-0.9595928770123142,-0.1186115095166633,-7.482254938246591,-18.589745523008453,-1.578368956150655,-66.3865535443267,-71.05099061733925,-0.096091677709483,-4.618258367639473,-0.2819052271816804
2021-02-12,3.148857782120514,1.505502153967539,0.7534936666685305,1.08776440181501,2.899181280036184,5.3160917249368005,1.2831103803818455,2.963814282521465,3.1468583701657606,-0.0073896538528188,-8.438817065619297,0.5236175565275693,0.4326759708485564,4.418982374870698,8.333338484351927,0.0474739356683498,7.211538726056125,-0.8965525133856412,1.8208125523672491,-2.7908322038041358,0.3671114478231202
2021-02-16,-6.36235433784874,1.0662207481002506,-1.7268584300087968,-2.6678356285053733,-0.8766665201565118,-5.072563314647023,-6.179286791037752,-1.7355359290256973,-1.6891891311374312,1.1570658880935998,-5.37010696032085,0.5607598277157102,-0.5457473093837909,15.893754888485637,-8.52712964342044,-10.18644429869571,-2.283105062599793,10.51112094925263,-2.7354169546063023,-5.570207203705055,1.2852382555625188
2021-02-17,-8.3369654887799,1.6675888875895215,-0.3133508709200025,-0.6893430068466052,-0.8882836845076425,-1.6684806655841558,1.67844156806977,-1.8518520918876695,-2.867385440124929,0.851707799635489,11.841247289365327,0.2245489052553674,1.1793568701119517,-13.164558893517604,8.88888512128665,-1.3693766032939363,-12.79069045352091,-1.3646471026732845,2.388022105257604,-5.704589752426973,-2.4684400480839104
